user	entity	weight
665	354	25
665	356	231
665	357	58
665	445	587
665	574	33
665	1347	71
665	2154	123
665	2155	104
666	224	160
666	314	206
666	883	902
666	934	184
666	1315	371
666	1444	296
666	1493	165
666	2156	430
666	2157	383
666	2158	286
667	78	121
667	79	58
667	80	212
667	87	471
667	127	72
667	130	101
667	133	49
667	1889	59
668	52	757
668	102	529
668	188	2157
668	243	675
668	250	869
668	543	436
668	560	1142
668	1185	611
668	1253	826
668	1523	929
669	79	152
669	118	269
669	134	292
669	254	1426
669	560	2405
669	830	278
669	859	1350
669	919	7043
669	923	148
669	2159	408
669	2160	233
670	46	883
670	55	535
670	74	810
670	132	2392
670	190	485
670	295	475
670	361	760
670	382	767
670	507	725
670	525	672
670	570	659
670	572	1303
670	708	500
670	1308	2197
670	1393	618
670	1818	596
670	2161	1454
671	99	177
671	118	360
671	133	101
671	171	354
671	560	201
671	1185	172
671	1186	407
671	1736	1211
672	52	241
672	102	254
672	210	471
672	280	171
672	302	154
672	303	72
672	358	124
672	589	76
672	713	104
672	770	96
672	802	161
672	1501	72
672	1593	135
672	1836	166
673	102	206
673	399	525
673	554	2060
673	1392	3017
673	2074	505
673	2162	936
673	2163	271
673	2164	227
674	98	64
674	127	93
674	131	2724
674	135	877
674	185	74
674	254	77
674	374	108
674	538	113
674	758	1078
674	1200	563
674	1258	113
674	1414	1390
675	72	2372
675	87	526
675	104	449
675	131	1601
675	132	646
675	137	605
675	187	459
675	230	411
675	237	2994
675	261	472
675	698	665
675	1818	409
676	109	71
676	306	132
676	325	83
676	395	76
676	654	153
676	2165	133
676	2166	81
677	74	140
677	250	296
677	289	500
677	325	306
677	393	167
677	395	137
677	740	223
677	1146	514
677	1641	212
677	1906	226
677	2167	1355
677	2168	800
677	2169	321
677	2170	158
677	2171	155
677	2172	140
678	52	70
678	63	92
678	102	53
678	188	309
678	777	63
678	1263	81
678	2173	136
679	74	189
679	79	331
679	87	458
679	98	301
679	117	239
679	127	118
679	130	150
679	132	313
679	203	516
679	385	118
679	1201	461
679	1258	107
679	2071	543
679	2174	146
680	79	34674
680	80	916
680	89	877
680	96	841
680	185	930
680	206	887
680	237	744
680	263	841
680	477	975
680	1115	1527
680	1244	535
680	1820	1046
680	2175	732
680	2176	709
681	2	562
681	39	112
681	47	936
681	118	613
681	199	120
681	477	139
681	764	200
681	776	139
681	865	143
681	1098	173
681	1503	194
681	2177	172
682	63	198
682	78	408
682	80	340
682	115	202
682	118	291
682	130	114
682	133	513
682	184	173
682	185	183
682	206	152
682	363	301
682	374	180
682	699	167
683	26	478
683	257	1481
683	277	1135
683	497	452
683	498	3627
683	499	356
683	500	1944
683	883	1061
683	933	481
683	1057	2998
683	1476	988
683	1495	575
683	1794	407
683	2178	691
683	2179	594
683	2180	569
683	2181	437
684	72	935
684	79	638
684	80	485
684	81	459
684	87	1475
684	127	279
684	135	1367
684	185	264
684	254	818
684	538	874
684	919	381
684	1258	426
684	2182	809
684	2183	788
685	42	1125
685	47	1153
685	52	667
685	70	1001
685	141	1015
685	695	737
685	871	1180
685	1446	1007
686	4	1954
686	22	730
686	28	3443
686	37	849
686	118	6697
686	227	1568
686	257	808
686	293	1034
686	329	1431
686	343	503
686	445	3054
686	2184	1256
687	224	12
687	277	5
687	308	10
687	388	1
687	498	1
687	686	5
687	882	25
687	933	33
687	934	2
687	937	3
687	2185	13
688	32	122
688	41	147
688	46	390
688	47	1082
688	52	158
688	55	270
688	87	160
688	91	301
688	96	216
688	102	127
688	105	473
688	184	1213
688	1259	215
689	75	17
689	77	30
689	79	18
689	80	38
689	118	18
689	130	17
689	134	50
689	135	64
689	374	10
689	547	9
689	1275	43
690	22	348
690	74	1055
690	127	584
690	132	743
690	135	533
690	185	176
690	202	1033
690	237	684
690	1412	169
691	22	615
691	24	915
691	45	465
691	55	557
691	137	1939
691	187	1110
691	192	675
691	1114	530
691	1459	530
691	2186	516
692	257	386
692	258	956
692	275	460
692	897	579
692	2034	734
692	2096	412
692	2187	897
692	2188	655
692	2189	425
692	2190	414
693	53	347
693	54	252
693	55	222
693	102	136
693	106	767
693	131	139
693	230	267
693	235	564
693	607	221
693	882	165
693	1092	508
693	1174	126
693	1587	341
693	2191	377
693	2192	90
693	2193	88
694	13	264
694	332	554
694	799	725
694	1235	273
694	2120	416
694	2194	292
694	2195	280
694	2196	137
694	2197	106
695	35	55
695	36	47
695	37	21
695	158	96
695	165	72
695	196	98
695	198	55
695	221	32
695	354	21
695	481	24
695	703	17
695	805	55
695	1330	41
695	2198	21
695	2199	18
696	52	197
696	191	98
696	755	102
696	1303	305
697	20	443
697	21	636
697	24	569
697	38	502
697	96	505
697	195	1367
697	196	6886
697	200	1006
697	418	431
697	732	1300
697	1036	512
697	1310	366
697	1374	791
697	2031	416
698	41	1113
698	66	2641
698	96	1541
698	117	1709
698	126	1853
698	254	854
698	442	965
698	459	751
698	548	1643
698	1275	3011
698	1516	2874
698	2200	1030
698	2201	822
699	257	557
699	275	253
699	499	282
699	501	279
699	788	715
700	55	269
700	78	423
700	79	399
700	80	465
700	87	947
700	96	503
700	128	360
700	130	446
700	133	1167
700	376	434
702	74	709
702	77	780
702	79	601
702	80	426
702	81	792
702	87	530
702	115	1000
702	127	506
702	2202	465
703	61	12
703	80	11
703	87	6
703	135	12
703	374	45
703	376	19
703	698	121
703	1185	27
704	70	35
704	128	276
704	376	88
704	790	34
704	1599	9
704	1623	42
704	1624	64
704	1956	33
704	2203	1027
704	2204	532
704	2205	16
704	2206	15
704	2207	14
704	2208	9
705	87	736
705	96	577
705	239	666
705	305	707
705	377	530
705	442	1441
705	557	547
705	673	779
705	681	2509
705	1240	1293
705	1277	563
705	1278	1689
705	1583	727
705	1997	682
705	2209	1189
705	2210	780
705	2211	670
706	7	116
706	47	55
706	118	9
706	250	16
706	325	19
706	655	32
706	756	36
706	2212	22
706	2213	11
707	191	14
707	377	14
707	832	15
707	1890	11
707	2214	24
707	2215	14
707	2216	13
707	2217	13
708	306	14
708	315	3
708	911	9
708	941	3
708	959	10
708	964	2
708	1094	12
708	1802	2
708	2218	6
708	2219	6
708	2220	4
709	2221	631
709	2222	102
710	109	380
710	277	111
710	799	77
710	882	38
710	941	119
710	2197	87
710	2199	57
711	36	73
711	96	62
711	119	40
711	347	125
711	788	27
711	834	238
711	871	45
712	45	1
712	50	1
712	190	3
712	221	1
712	332	1
712	391	1
712	413	1
712	568	1
712	2223	1
712	2224	1
712	2225	1
712	2226	1
712	2227	1
713	74	375
713	81	569
713	87	498
713	115	154
713	117	392
713	127	149
713	135	589
713	2228	248
713	2229	166
714	16	85
714	257	99
714	277	83
714	474	118
714	498	178
714	500	115
714	799	103
714	858	72
714	860	94
714	934	98
714	1020	86
714	1083	127
714	1091	91
714	1235	103
714	1455	209
714	1495	76
714	1691	115
714	1999	119
714	2230	106
715	7	198
715	36	250
715	241	528
715	250	431
715	347	551
715	805	224
715	1161	260
715	1166	286
715	2231	210
715	2232	186
716	47	941
716	96	1545
716	102	1233
716	118	1105
716	208	1002
716	210	1804
716	212	1806
716	714	1338
716	776	2806
716	802	1624
716	1031	1727
716	2015	1803
716	2233	1006
717	74	325
717	75	287
717	79	1685
717	87	714
717	96	579
717	127	249
717	134	1409
717	237	240
717	254	4891
717	373	312
717	399	915
718	22	277
718	24	349
718	46	321
718	57	207
718	155	343
718	156	175
718	231	178
718	295	692
718	460	166
718	465	166
718	519	188
718	617	179
718	858	212
718	860	199
718	863	708
718	1235	269
718	1969	223
719	36	1740
719	356	877
719	1249	50
719	1453	40
719	2234	43
720	35	32
720	36	684
720	42	238
720	191	36
720	250	37
720	289	41
720	608	110
721	48	678
721	52	194
721	53	324
721	106	756
721	109	800
721	110	196
721	159	315
721	453	207
721	511	174
721	719	186
721	878	318
721	2235	200
721	2236	158
722	52	150
722	74	819
722	78	191
722	79	303
722	87	407
722	98	243
722	127	2637
722	254	468
723	41	69
723	74	78
723	76	324
723	78	44
723	80	51
723	81	41
723	87	154
723	130	65
723	377	69
723	760	49
723	1218	72
725	36	821
725	100	94
725	151	239
725	275	263
725	442	82
725	681	201
725	1046	65
725	1311	213
725	2187	95
725	2237	130
725	2238	128
725	2239	124
725	2240	87
725	2241	75
725	2242	73
726	72	3
726	320	1
726	956	114
726	1073	1
726	1199	2
727	60	751
727	309	336
727	846	354
727	995	845
727	1193	392
727	2243	1225
727	2244	1221
727	2245	749
727	2246	737
727	2247	643
727	2248	370
727	2249	369
727	2250	263
727	2251	248
728	46	588
728	109	1934
728	293	626
728	297	571
728	388	1130
728	474	1021
728	498	673
728	527	1203
728	1078	621
728	1088	1526
728	1091	3668
728	1182	675
728	1664	968
728	1738	621
728	2252	1291
728	2253	760
728	2254	756
729	8	59
729	13	232
729	19	24
729	55	64
729	329	413
729	332	1194
729	333	16
729	378	22
729	441	298
729	545	25
729	857	49
729	895	27
729	1268	19
729	2255	2706
729	2256	26
729	2257	19
730	36	175
730	47	2355
730	74	123
730	89	716
730	694	506
730	1105	284
731	34	37
731	36	189
731	42	118
731	133	37
731	209	59
731	242	115
731	442	70
731	653	79
731	655	106
731	756	211
732	66	10946
732	118	8615
732	127	1088
732	167	255
732	183	1295
732	252	1528
732	254	339
732	861	1009
732	895	490
732	956	15576
732	957	1348
732	974	280
732	1073	1095
732	2258	1159
732	2259	516
732	2260	312
733	78	64
733	267	3597
733	723	121
733	1172	68
733	1230	739
733	1621	226
733	2261	308
734	35	2999
734	52	3539
734	102	2600
734	159	2518
734	165	2605
734	715	10017
734	875	18698
734	1131	2354
734	1136	21686
734	1514	4124
734	1556	2054
734	1594	3971
734	1662	5071
734	1923	4238
734	2013	2635
734	2262	9975
734	2263	3683
734	2264	2120
735	52	88
735	126	45
735	241	70
735	250	37
735	2265	127
736	70	299
736	87	597
736	96	3875
736	432	751
736	694	409
736	824	1131
736	1627	645
736	1893	1080
736	2051	704
736	2266	5565
736	2267	3591
736	2268	2557
736	2269	1902
736	2270	1516
736	2271	1010
737	52	420
737	55	305
737	102	271
737	105	206
737	109	471
737	119	283
737	141	387
737	712	278
738	36	830
738	250	340
738	325	151
738	535	643
738	740	251
738	996	175
738	2170	137
739	134	127
739	188	163
739	232	105
739	378	189
739	466	449
739	469	137
739	1218	180
739	1229	109
739	1397	208
739	1461	184
739	2081	1275
739	2272	1320
739	2273	300
739	2274	185
739	2275	113
741	47	413
741	78	356
741	96	3278
741	118	656
741	120	326
741	210	247
741	355	241
741	1126	783
741	1589	288
742	55	42
742	137	235
742	382	38
742	413	256
742	572	58
742	656	74
742	1325	174
742	2064	39
742	2276	79
742	2277	37
742	2278	33
743	235	2614
743	261	3366
743	355	1767
743	956	1633
743	1037	3000
743	1165	1350
743	1421	1244
743	1772	2291
743	2028	1403
743	2279	6192
744	73	58
744	96	272
744	118	279
744	126	360
744	192	44
744	245	149
744	253	56
744	254	50
744	269	107
744	347	130
744	558	73
744	714	301
744	1156	64
744	1408	98
744	2083	49
746	125	232
746	196	541
746	209	3015
746	460	236
746	507	434
746	1236	305
746	2280	315
746	2281	214
747	199	951
747	214	433
747	280	556
747	302	640
747	303	381
747	353	341
747	776	792
747	989	1358
747	1020	669
747	1120	515
747	1503	479
747	2015	385
747	2282	739
747	2283	473
749	46	348
749	78	888
749	79	1226
749	87	2049
749	377	1153
749	919	2603
750	46	138
750	105	125
750	155	162
750	196	118
750	221	94
750	286	198
750	307	146
750	678	78
750	708	155
750	2284	136
751	47	77
751	70	62
751	96	78
751	102	100
751	109	81
751	118	89
751	122	123
751	210	100
751	1172	114
752	102	1355
752	208	1247
752	212	584
752	280	533
752	822	367
752	2285	376
752	2286	310
752	2287	237
752	2288	181
753	80	292
753	550	356
753	948	171
753	1558	192
753	2289	184
754	52	311
754	55	294
754	141	875
754	145	299
754	221	322
754	882	242
754	1798	298
754	2290	449
754	2291	237
756	46	34
756	52	21
756	53	106
756	55	25
756	105	19
756	141	27
756	190	22
756	882	18
756	1890	18
757	41	22
757	66	591
757	115	123
757	118	63
757	130	267
757	133	98
757	374	77
757	376	203
757	2297	19
758	50	1073
758	104	335
758	118	313
758	137	629
758	184	152
758	187	1189
758	261	332
758	282	350
758	413	195
758	878	171
759	46	192
759	57	188
759	104	216
759	110	181
759	132	158
759	133	281
759	137	189
759	187	121
759	293	268
759	469	182
759	1781	161
760	47	228
760	52	829
760	96	247
760	134	83
760	188	1960
760	210	20233
760	560	680
760	775	122
760	1259	187
760	1523	104
760	1524	143
760	2173	1076
761	22	510
761	257	1985
761	277	2229
761	356	430
761	485	410
761	498	544
761	686	490
761	886	469
761	975	1069
761	1235	280
761	1308	521
761	1353	610
761	2090	350
761	2298	500
761	2299	300
762	13	287
762	52	43
762	118	31
762	275	33
762	445	105
762	446	118
762	1268	67
762	1812	32
762	2300	585
762	2301	34
762	2302	32
763	80	236
763	96	641
763	118	197
763	119	449
763	126	160
763	210	158
763	477	131
763	493	171
763	494	267
763	915	215
764	46	215
764	53	189
764	109	258
764	235	364
764	286	4312
764	608	188
764	765	247
764	887	169
764	1102	421
765	111	899
765	157	275
765	158	297
765	159	355
765	165	449
765	187	280
765	295	348
765	422	557
765	456	586
765	508	244
765	821	253
765	1496	254
765	2303	601
765	2304	301
765	2305	262
767	13	6316
767	47	163
767	52	124
767	74	222
767	80	217
767	87	154
767	96	232
767	192	209
767	227	1284
767	268	277
767	332	217
767	445	5741
767	694	205
767	1042	126
767	1115	166
767	1408	241
767	2140	219
767	2306	364
767	2307	202
767	2308	168
767	2309	136
768	79	1
768	184	7
768	185	3
768	192	2
768	206	10
768	267	9
768	376	12
768	377	1
768	1154	1
768	2310	2
769	35	531
769	41	290
769	46	2906
769	107	483
769	118	600
769	389	428
769	1750	218
770	73	314
770	74	8746
770	80	484
770	96	619
770	98	662
770	127	353
770	133	227
770	254	211
770	261	165
770	494	150
770	899	195
771	55	43
771	60	17
771	67	53
771	70	46
771	128	17
771	136	12
771	399	6
771	418	21
771	490	70
771	793	6
771	795	8
771	1228	31
771	1776	9
771	2311	24
771	2312	21
771	2313	20
772	1454	16
772	1979	10
772	2314	16
772	2315	10
772	2316	9
773	36	1459
773	47	957
773	52	1698
773	109	7027
773	224	1192
773	526	2683
773	712	732
773	1730	989
773	1812	1806
773	2317	3476
773	2318	3136
776	52	148
776	102	252
776	119	123
776	133	79
776	220	66
776	588	66
776	738	70
776	1133	63
776	2323	98
776	2324	84
777	5	136
777	13	1131
777	132	272
777	273	1335
777	277	171
777	331	430
777	356	124
777	654	121
777	729	356
777	835	207
777	861	197
777	1083	273
777	1321	152
777	1634	132
777	1646	119
777	2325	328
777	2326	155
778	47	1895
778	66	2974
778	75	2933
778	79	2579
778	87	1640
778	117	1696
778	133	2155
778	137	2554
778	154	2046
778	832	2035
778	1202	6123
778	1219	2346
778	2327	2541
779	36	305
779	126	71
779	189	46
779	192	179
779	250	73
779	378	51
779	441	10203
779	502	169
779	1145	103
779	1267	53
779	1275	56
779	1540	2002
779	1809	160
779	2328	79
780	22	769
780	24	53
780	28	91
780	36	46
780	78	50
780	127	106
780	131	43
780	254	29
780	257	40
780	275	52
780	361	567
780	571	41
780	1352	66
780	2046	114
781	72	208
781	73	149
781	77	74
781	79	112
781	80	62
781	87	479
781	98	59
781	133	63
781	135	75
781	184	234
781	185	225
781	206	107
782	155	1456
782	195	96
782	196	4049
782	314	859
782	462	97
782	1496	398
782	1728	662
782	2329	760
782	2330	298
782	2331	262
782	2332	137
782	2333	89
782	2334	74
784	48	1154
784	111	566
784	154	733
784	159	1806
784	163	1693
784	187	724
784	196	544
784	297	436
784	453	938
784	511	1822
784	664	453
784	670	1251
784	715	520
784	878	661
784	989	558
784	1105	759
784	1712	410
784	2339	541
784	2340	427
785	52	45
785	105	76
785	109	45
785	392	91
785	1253	35
785	1260	355
785	2234	280
785	2272	88
786	52	555
786	136	330
786	253	347
786	261	210
786	475	173
786	707	268
786	2114	174
787	46	103
787	96	229
787	105	191
787	107	189
787	118	64
787	199	142
787	210	102
787	301	330
787	376	90
787	708	104
787	833	63
787	1020	425
787	1297	197
787	2319	511
788	60	225
788	948	73
788	2341	78
789	52	331
789	70	2190
789	96	806
789	522	1486
789	529	325
789	1408	421
789	2342	435
789	2343	267
790	79	1362
790	87	978
790	91	327
790	96	167
790	127	495
790	184	1943
790	185	273
790	239	557
790	377	1616
790	1051	189
790	1278	392
790	2081	149
790	2344	161
791	105	13
791	118	22
791	190	50
791	293	47
791	498	11
791	572	14
791	799	18
791	808	22
791	1476	37
792	47	1893
792	96	532
792	102	254
792	107	188
792	118	176
792	199	436
792	771	395
792	804	143
792	989	129
792	1178	278
792	1538	138
792	2345	107
793	46	444
793	55	316
793	66	376
793	72	383
793	74	818
793	80	414
793	87	586
793	131	403
793	132	817
793	133	642
793	230	709
793	361	566
793	957	440
793	1325	383
794	46	38
794	55	48
794	105	36
794	190	65
794	354	20
794	399	39
794	755	135
794	777	24
794	1315	26
794	2346	32
795	72	295
795	74	752
795	80	169
795	87	1580
795	96	476
795	135	184
795	185	142
795	254	1023
795	956	145
798	217	907
798	325	95
798	588	457
798	673	81
798	741	70
798	751	322
798	803	457
798	1471	95
798	1867	70
798	2348	248
798	2349	224
798	2350	127
798	2351	92
798	2352	68
799	275	205
799	277	286
799	883	306
799	888	619
799	2065	111
799	2300	72
799	2353	116
799	2354	80
799	2355	68
799	2356	65
800	36	863
800	241	368
800	243	1085
800	250	307
800	788	597
800	917	265
800	2357	359
800	2358	335
801	32	5
801	145	30
801	499	5
801	1655	13
801	2130	37
801	2359	25
801	2360	9
801	2361	3
801	2362	3
801	2363	2
802	13	2
802	27	2
802	164	8
802	275	3
802	356	2
802	474	2
802	541	3
802	546	13
802	676	7
802	684	5
802	963	3
802	965	9
802	1635	7
802	2364	13
802	2365	4
802	2366	2
802	2367	2
802	2368	2
802	2369	1
804	74	781
804	79	711
804	87	381
804	115	16018
804	127	384
804	237	435
804	2373	381
804	2374	335
805	36	474
805	55	99
805	156	45
805	158	50
805	196	704
805	198	116
805	353	39
805	1528	76
805	2375	156
806	22	635
806	96	594
806	109	659
806	151	300
806	286	423
806	442	304
806	498	2407
806	861	253
806	883	304
806	895	203
806	2376	555
806	2377	331
806	2378	288
806	2379	270
806	2380	235
806	2381	213
807	102	156
807	210	69
807	253	60
807	563	63
807	655	60
807	2382	191
807	2383	156
807	2384	60
808	80	175
808	110	133
808	127	3320
808	134	187
808	252	398
808	267	181
808	538	251
808	854	544
808	863	1604
808	2385	300
808	2386	148
809	79	15
809	80	22
809	87	428
809	96	17
809	118	101
809	127	41
809	130	68
809	133	23
809	134	94
809	135	212
809	364	368
809	374	164
809	1403	100
810	96	14
810	254	127
810	622	34
810	630	17
810	632	243
810	637	14
810	1754	20
810	2387	462
810	2388	156
810	2389	33
810	2390	32
810	2391	24
810	2392	20
810	2393	14
812	47	476
812	96	453
812	199	442
812	212	325
812	215	362
812	218	495
812	220	346
812	371	356
812	869	280
812	870	288
812	2395	413
812	2396	393
812	2397	276
813	22	139
813	24	127
813	55	272
813	56	81
813	105	119
813	107	81
813	128	84
813	158	86
813	196	224
813	382	91
813	413	93
813	456	91
813	483	116
813	890	80
813	1496	131
813	1586	207
813	2398	169
813	2399	88
814	55	511
814	79	237
814	102	501
814	171	184
814	184	3542
814	267	472
814	270	284
814	560	166
814	1258	356
814	2400	169
814	2401	138
815	74	2228
815	75	44
815	78	1088
815	79	2977
815	87	1060
815	127	418
815	133	2101
815	373	478
815	538	91
816	72	4
816	74	6
816	79	5
816	87	16
816	127	8
816	135	5
816	185	8
816	372	7
816	698	5
816	899	5
816	919	6
816	1258	4
816	2402	6
817	78	240
817	137	238
817	391	400
817	651	414
817	764	294
817	1122	382
817	1445	241
817	1756	441
817	2401	260
817	2403	324
818	46	645
818	47	472
818	52	465
818	96	482
818	102	783
818	119	397
818	190	290
818	210	292
818	293	646
818	518	289
818	1126	1651
818	1777	368
818	2404	1818
819	66	186
819	79	352
819	87	213
819	96	162
819	127	127
819	1465	172
820	1371	17
820	2405	32
820	2406	28
820	2407	22
820	2408	22
820	2409	20
820	2410	19
820	2411	17
820	2412	13
820	2413	12
820	2414	10
820	2415	10
820	2416	10
820	2417	10
820	2418	9
820	2419	9
820	2420	9
820	2421	8
821	46	55
821	52	48
821	55	81
821	109	670
821	118	63
821	433	173
821	474	62
821	516	108
821	1389	450
821	1854	211
822	60	4000
822	67	1573
822	318	780
822	396	3277
822	418	863
822	426	2504
822	510	2765
822	735	986
822	1100	990
