user	relation	tag
397	friendWith	1798
751	friendWith	1930
1343	friendWith	520
40	createdTag	2700
1684	friendWith	1222
871	friendWith	817
470	createdTag	2124
1905	friendWith	1656
1543	friendWith	1130
743	friendWith	2036
212	friendWith	177
561	friendWith	405
910	friendWith	232
1606	friendWith	451
463	friendWith	378
1607	friendWith	1597
1801	friendWith	697
231	friendWith	911
1471	friendWith	198
1744	friendWith	1210
1132	friendWith	1253
1156	createdTag	3352
1895	friendWith	12
943	createdTag	2188
337	friendWith	1971
1485	createdTag	2641
59	friendWith	899
636	friendWith	732
953	createdTag	2181
243	createdTag	2118
1408	friendWith	667
1184	friendWith	1973
1239	friendWith	1887
1419	friendWith	328
1963	createdTag	2608
1035	friendWith	1660
605	createdTag	2301
73	createdTag	3056
1614	friendWith	693
673	friendWith	825
1046	friendWith	1136
62	friendWith	210
1136	friendWith	1559
343	friendWith	595
212	friendWith	655
697	createdTag	4462
1625	friendWith	1002
1971	friendWith	1488
31	createdTag	2613
2066	createdTag	2281
385	friendWith	1476
385	friendWith	57
1308	friendWith	690
1898	createdTag	2308
899	friendWith	1111
1092	friendWith	2037
1337	createdTag	2396
1664	createdTag	2230
691	friendWith	1247
1038	createdTag	2114
904	createdTag	8203
1017	friendWith	503
1951	createdTag	13977
473	friendWith	1898
387	createdTag	2725
646	createdTag	2118
26	friendWith	212
414	friendWith	501
691	friendWith	353
212	friendWith	1078
837	createdTag	5197
1476	friendWith	248
736	createdTag	2130
1486	createdTag	2116
437	friendWith	1178
2023	friendWith	1247
465	friendWith	1087
1983	friendWith	150
396	friendWith	306
1488	friendWith	343
984	friendWith	545
1144	friendWith	1364
439	createdTag	5645
747	createdTag	2294
851	friendWith	232
383	friendWith	930
788	friendWith	1191
105	friendWith	128
1001	friendWith	795
1616	friendWith	691
969	friendWith	1773
1191	createdTag	2173
2096	createdTag	6240
1165	friendWith	1164
2016	friendWith	1463
390	friendWith	1069
136	friendWith	329
2005	createdTag	2133
1926	createdTag	2181
835	friendWith	1174
224	friendWith	1148
190	createdTag	3835
612	friendWith	852
79	friendWith	1113
1966	friendWith	164
1958	createdTag	2230
102	createdTag	2234
1733	friendWith	579
407	friendWith	264
930	friendWith	1880
490	createdTag	2181
1429	friendWith	1300
1778	createdTag	4866
11	friendWith	1766
778	friendWith	1577
2087	friendWith	470
1405	createdTag	2392
1177	createdTag	9740
470	friendWith	47
931	createdTag	2478
480	createdTag	2675
136	createdTag	2227
1080	createdTag	2209
1617	createdTag	2295
1213	friendWith	596
1895	friendWith	667
159	createdTag	2115
357	createdTag	2118
1781	friendWith	1543
625	createdTag	2491
1420	friendWith	173
1027	friendWith	621
1463	createdTag	2496
190	createdTag	2124
433	friendWith	2046
1907	createdTag	2114
1497	createdTag	2524
842	friendWith	1382
1343	friendWith	1536
1423	friendWith	1226
1343	friendWith	1662
355	friendWith	778
315	friendWith	414
1895	friendWith	1646
1514	friendWith	62
310	createdTag	2230
45	friendWith	413
1768	friendWith	179
1992	friendWith	921
1662	friendWith	1503
797	friendWith	538
686	createdTag	2234
198	friendWith	298
190	createdTag	4065
256	friendWith	1145
1258	friendWith	1200
1722	friendWith	1033
1965	createdTag	14056
1210	friendWith	655
231	friendWith	498
2020	friendWith	481
762	friendWith	1089
749	friendWith	1457
578	createdTag	2124
439	createdTag	5659
1543	friendWith	22
247	friendWith	1880
1918	friendWith	1749
236	friendWith	2059
106	friendWith	78
431	createdTag	2181
1393	friendWith	714
339	friendWith	2037
1832	createdTag	2454
171	createdTag	2133
372	createdTag	2190
1811	friendWith	778
2036	friendWith	1283
396	createdTag	2114
18	friendWith	1465
1102	friendWith	1790
144	friendWith	1771
1092	friendWith	463
256	friendWith	350
1600	friendWith	339
1965	friendWith	310
1202	createdTag	2114
1258	friendWith	2055
170	friendWith	1408
1704	friendWith	749
2091	friendWith	1804
1259	friendWith	896
271	friendWith	830
1156	friendWith	1054
542	friendWith	1821
1283	friendWith	1572
1832	createdTag	2234
1079	friendWith	743
11	friendWith	136
698	createdTag	2284
1263	friendWith	1773
1690	createdTag	2489
1221	friendWith	752
1670	friendWith	1091
232	friendWith	1517
545	friendWith	1667
1080	friendWith	214
1132	friendWith	966
1198	createdTag	2124
183	friendWith	1662
2039	friendWith	1826
127	friendWith	432
534	friendWith	859
1568	friendWith	1447
819	friendWith	390
1527	createdTag	2181
1419	friendWith	1136
1879	friendWith	1475
743	createdTag	2179
232	friendWith	333
1687	friendWith	609
797	friendWith	1606
159	createdTag	2234
616	createdTag	2191
530	createdTag	2173
1033	friendWith	322
697	friendWith	1167
545	createdTag	2608
421	friendWith	667
804	friendWith	1131
490	friendWith	851
196	createdTag	2310
1479	friendWith	198
1132	friendWith	11
1173	friendWith	1213
1769	friendWith	310
120	friendWith	236
1766	friendWith	120
1813	friendWith	1365
1476	friendWith	1773
430	friendWith	1115
1281	friendWith	847
1023	friendWith	1856
1670	friendWith	1230
140	createdTag	2184
2014	friendWith	1148
426	friendWith	1625
392	createdTag	3871
1856	friendWith	353
1909	createdTag	2139
1730	createdTag	2287
692	createdTag	4051
1125	friendWith	2006
297	createdTag	2173
78	friendWith	548
49	friendWith	884
32	friendWith	1486
439	createdTag	2203
1613	friendWith	1670
1640	friendWith	200
190	createdTag	4072
1130	friendWith	1339
781	friendWith	1189
1728	createdTag	2547
177	createdTag	2715
58	createdTag	2293
1258	friendWith	1067
1478	friendWith	385
439	createdTag	5649
1267	friendWith	298
2053	createdTag	2487
837	createdTag	2118
1346	createdTag	2202
831	friendWith	1646
1356	friendWith	179
1907	createdTag	2835
1478	friendWith	1102
297	createdTag	2124
297	createdTag	2139
936	createdTag	8356
631	createdTag	2101
1458	friendWith	2001
1124	friendWith	1803
21	friendWith	1023
392	createdTag	5310
2003	createdTag	2113
58	friendWith	1247
87	friendWith	1007
717	friendWith	2018
541	friendWith	1882
1909	createdTag	2181
1653	friendWith	575
2003	createdTag	2146
368	friendWith	266
1304	createdTag	2338
1742	friendWith	322
1543	friendWith	800
545	friendWith	501
62	friendWith	1835
1438	friendWith	2042
1824	createdTag	2181
550	friendWith	877
8	friendWith	1568
1145	friendWith	1072
2021	friendWith	1150
439	createdTag	2627
1437	friendWith	329
753	friendWith	318
83	createdTag	3125
1527	friendWith	1281
862	createdTag	2139
1869	friendWith	1189
1060	createdTag	2643
1515	friendWith	723
1600	friendWith	497
317	friendWith	268
1536	friendWith	1174
646	friendWith	701
317	createdTag	2835
1883	createdTag	2949
1824	createdTag	2181
596	createdTag	2375
400	friendWith	826
895	friendWith	70
1466	createdTag	2230
545	friendWith	969
405	createdTag	2267
643	createdTag	6705
1820	friendWith	1648
390	friendWith	1301
1215	createdTag	3452
1938	createdTag	2173
439	createdTag	5637
18	friendWith	298
1503	friendWith	405
596	createdTag	2279
1102	friendWith	1425
1150	friendWith	1145
730	friendWith	1742
1757	createdTag	3184
1394	friendWith	1469
396	createdTag	2118
1792	createdTag	2347
297	createdTag	2188
2006	friendWith	936
659	createdTag	2293
184	friendWith	1281
470	createdTag	2124
157	friendWith	1281
1118	friendWith	205
1688	friendWith	1562
557	createdTag	2101
940	createdTag	2184
66	createdTag	2995
1052	createdTag	3176
1349	createdTag	2645
1766	friendWith	742
575	friendWith	99
1233	friendWith	1908
120	friendWith	1410
1294	friendWith	1646
473	friendWith	1607
377	createdTag	2485
70	createdTag	2282
143	friendWith	363
1071	friendWith	490
1058	friendWith	339
357	createdTag	2118
2087	friendWith	1973
179	friendWith	231
499	friendWith	1173
1397	friendWith	832
1989	friendWith	1035
819	friendWith	621
1895	friendWith	1653
1161	friendWith	726
743	friendWith	621
1209	createdTag	2295
2096	createdTag	2227
159	createdTag	2202
941	createdTag	2396
1023	friendWith	638
400	friendWith	527
1572	friendWith	1308
1545	createdTag	2179
1545	createdTag	2125
31	friendWith	1081
2020	friendWith	1092
966	friendWith	1659
1956	friendWith	663
283	createdTag	2205
127	friendWith	1543
485	friendWith	1638
541	createdTag	2230
190	createdTag	4066
49	createdTag	2396
1466	friendWith	1766
1103	createdTag	2130
1917	friendWith	232
31	friendWith	211
997	createdTag	2181
817	friendWith	1481
473	createdTag	2950
1875	friendWith	1146
1711	createdTag	12687
1478	friendWith	162
1226	friendWith	831
306	friendWith	1163
1445	friendWith	110
357	createdTag	2133
271	friendWith	329
1072	friendWith	399
1455	friendWith	847
1832	createdTag	2181
1907	friendWith	1641
1895	friendWith	405
1528	friendWith	240
1179	friendWith	2018
1318	friendWith	1343
1975	createdTag	2118
1502	friendWith	624
941	createdTag	2179
1788	friendWith	1678
649	createdTag	2102
1883	friendWith	951
328	friendWith	2068
349	friendWith	170
919	createdTag	2133
955	friendWith	1869
1478	friendWith	987
404	friendWith	986
8	createdTag	2130
643	createdTag	2181
1702	createdTag	2292
739	createdTag	2230
15	friendWith	1498
361	friendWith	498
1495	friendWith	1638
572	friendWith	1365
142	friendWith	1148
210	friendWith	474
1702	friendWith	125
132	friendWith	569
795	friendWith	2004
730	friendWith	1262
692	createdTag	3197
421	friendWith	1301
1672	createdTag	2120
439	createdTag	5635
439	createdTag	4885
1137	friendWith	147
646	createdTag	2118
1321	createdTag	2184
1087	friendWith	1554
770	friendWith	593
1161	friendWith	1597
809	friendWith	302
498	friendWith	1965
1827	createdTag	2161
463	friendWith	1092
842	createdTag	2858
10	friendWith	1986
831	friendWith	1075
387	createdTag	2924
228	createdTag	2230
1514	friendWith	117
729	createdTag	2614
723	friendWith	884
236	createdTag	2178
1343	friendWith	1189
215	friendWith	1918
530	createdTag	2230
1452	friendWith	1365
127	friendWith	1986
531	friendWith	1959
772	createdTag	2172
723	friendWith	355
1258	friendWith	1530
2019	createdTag	2464
795	friendWith	1633
1445	friendWith	1453
68	friendWith	1179
2006	friendWith	2003
1742	friendWith	1540
1007	createdTag	3202
439	createdTag	2627
14	friendWith	1258
76	createdTag	2227
1102	friendWith	632
392	createdTag	2950
1150	friendWith	1572
1700	createdTag	2185
1281	friendWith	1369
921	friendWith	876
1567	friendWith	162
899	friendWith	328
58	friendWith	636
1957	friendWith	128
1777	friendWith	1728
1785	friendWith	1153
730	friendWith	1997
540	friendWith	1210
1907	createdTag	2190
174	createdTag	2227
1026	createdTag	2101
760	friendWith	404
1597	friendWith	631
898	createdTag	2446
1184	friendWith	1300
1426	friendWith	1721
1848	createdTag	2179
486	friendWith	144
1780	friendWith	1476
1785	friendWith	289
405	friendWith	1965
1213	friendWith	454
1488	friendWith	2001
999	friendWith	1780
843	createdTag	4156
2061	friendWith	1879
1907	createdTag	2115
1723	friendWith	122
102	friendWith	1199
1567	friendWith	437
62	friendWith	31
1233	createdTag	2708
386	friendWith	1210
1769	friendWith	417
2018	friendWith	809
2014	friendWith	117
1879	friendWith	1924
1437	createdTag	2124
581	friendWith	1113
403	createdTag	2116
549	createdTag	2487
1050	createdTag	2464
749	friendWith	984
1666	friendWith	232
1369	friendWith	1766
1773	friendWith	688
1820	friendWith	1023
293	friendWith	1749
1664	createdTag	2715
723	friendWith	1606
761	friendWith	1038
1780	friendWith	1253
1950	createdTag	2230
340	friendWith	1476
951	friendWith	1213
439	createdTag	2740
659	friendWith	1071
357	createdTag	2174
1263	friendWith	1511
1161	friendWith	101
1478	friendWith	302
59	createdTag	2284
2056	friendWith	1625
190	createdTag	2446
1222	friendWith	1684
365	friendWith	831
439	createdTag	5650
743	friendWith	1433
177	friendWith	1879
1905	friendWith	1546
936	createdTag	2121
1057	friendWith	966
670	createdTag	2489
1520	friendWith	514
851	friendWith	1455
1210	createdTag	2125
502	friendWith	1773
471	friendWith	125
1253	friendWith	339
2080	friendWith	1343
503	createdTag	2179
831	friendWith	932
730	friendWith	816
1742	friendWith	795
207	friendWith	1294
1408	friendWith	2016
917	friendWith	1832
1346	friendWith	470
798	createdTag	3472
2046	createdTag	2182
1405	createdTag	2181
22	friendWith	1543
1452	createdTag	2173
1494	createdTag	2295
520	friendWith	218
1560	friendWith	1568
933	friendWith	864
843	createdTag	2329
1277	createdTag	2181
1606	friendWith	1132
819	friendWith	232
1069	friendWith	572
1981	createdTag	2181
936	createdTag	8356
190	createdTag	2230
1597	friendWith	1686
753	friendWith	1841
787	friendWith	1794
1416	createdTag	2179
437	friendWith	1445
831	friendWith	344
684	friendWith	399
1146	friendWith	938
830	friendWith	1568
473	friendWith	339
159	createdTag	2139
1072	friendWith	332
581	friendWith	726
1258	createdTag	2950
1437	friendWith	1253
1664	createdTag	2486
485	friendWith	1495
318	friendWith	256
1915	friendWith	1173
481	friendWith	390
1889	createdTag	2175
2016	friendWith	2099
301	createdTag	3595
1866	friendWith	761
198	friendWith	22
1001	friendWith	815
633	createdTag	2923
1278	createdTag	2806
85	friendWith	1281
1773	friendWith	1114
546	createdTag	2104
543	friendWith	1797
46	friendWith	815
830	friendWith	271
2019	friendWith	1177
398	friendWith	572
1148	friendWith	1625
1104	friendWith	1811
1625	friendWith	642
1978	friendWith	709
1423	createdTag	2267
873	friendWith	7
1380	createdTag	2310
227	friendWith	133
1128	createdTag	2230
1421	createdTag	4826
409	friendWith	1659
1010	friendWith	338
2001	friendWith	1458
458	friendWith	1918
1503	friendWith	172
966	friendWith	814
378	friendWith	890
417	friendWith	2061
936	createdTag	2464
302	friendWith	425
1488	friendWith	285
387	friendWith	621
2077	createdTag	2173
1234	createdTag	2295
675	friendWith	1532
490	friendWith	1535
1926	createdTag	2227
261	createdTag	2280
247	friendWith	1011
1463	createdTag	3259
1634	friendWith	2051
1761	friendWith	561
46	friendWith	47
1339	friendWith	673
145	friendWith	503
1258	friendWith	921
1568	friendWith	674
1042	friendWith	723
941	friendWith	660
1907	createdTag	2115
1356	friendWith	675
1774	createdTag	2277
400	friendWith	1965
1879	friendWith	230
208	createdTag	2130
1941	createdTag	2306
1824	createdTag	2392
1829	friendWith	815
1709	friendWith	436
231	friendWith	984
501	friendWith	414
1310	friendWith	463
261	friendWith	582
1156	createdTag	2126
101	createdTag	2280
941	friendWith	1476
936	createdTag	2115
236	createdTag	2392
162	friendWith	1146
196	createdTag	2179
179	friendWith	417
125	friendWith	696
350	friendWith	655
1210	friendWith	1074
1826	createdTag	2174
447	createdTag	2118
800	friendWith	308
1555	friendWith	571
852	friendWith	253
813	createdTag	2146
530	createdTag	2173
1965	friendWith	1761
1833	friendWith	723
1596	createdTag	2175
1989	createdTag	2399
2003	createdTag	2670
1021	createdTag	2487
1801	friendWith	2047
685	friendWith	179
2065	friendWith	322
1850	createdTag	3970
318	friendWith	1895
1926	createdTag	2338
541	createdTag	2175
159	createdTag	2178
1023	friendWith	48
1722	friendWith	1184
136	createdTag	2328
1145	friendWith	363
1521	friendWith	830
1304	friendWith	1515
538	friendWith	527
714	createdTag	6400
78	friendWith	447
557	createdTag	2279
375	friendWith	1628
211	friendWith	762
480	createdTag	2487
1130	friendWith	2068
297	createdTag	2641
2069	friendWith	868
1525	friendWith	120
790	friendWith	1080
1258	friendWith	408
1032	createdTag	2930
1038	createdTag	2179
503	createdTag	2626
1804	friendWith	2084
2006	friendWith	842
1978	friendWith	63
499	friendWith	493
709	friendWith	753
1094	friendWith	1966
1174	friendWith	63
366	friendWith	1801
1058	friendWith	804
306	friendWith	371
1152	createdTag	2173
1926	createdTag	2118
236	friendWith	749
1832	createdTag	2830
758	createdTag	7386
503	friendWith	1616
1492	createdTag	2179
1825	friendWith	941
582	createdTag	2476
958	friendWith	723
1540	friendWith	604
979	createdTag	2173
394	friendWith	398
1130	friendWith	1706
1278	createdTag	2881
731	friendWith	1488
190	createdTag	4055
802	friendWith	447
1741	friendWith	1403
46	friendWith	158
1929	createdTag	2179
357	createdTag	2133
1189	friendWith	1390
399	friendWith	1001
1509	friendWith	298
1072	friendWith	130
1056	friendWith	646
1457	friendWith	609
266	friendWith	417
1255	friendWith	1491
1156	createdTag	2926
693	friendWith	1223
229	friendWith	419
57	friendWith	952
361	friendWith	1808
79	createdTag	2173
1774	createdTag	2280
549	friendWith	541
1007	createdTag	2313
261	createdTag	2294
493	friendWith	534
462	friendWith	1914
2099	createdTag	2113
78	friendWith	106
621	friendWith	742
1525	friendWith	399
1562	friendWith	378
862	friendWith	198
1931	friendWith	349
128	friendWith	1957
1172	createdTag	2118
1554	friendWith	1364
941	createdTag	3259
1661	createdTag	2184
129	friendWith	1027
308	friendWith	2042
18	friendWith	475
1007	friendWith	87
1453	friendWith	1278
575	friendWith	1496
1907	createdTag	2267
1457	friendWith	248
1711	createdTag	8550
1954	createdTag	2139
1879	friendWith	1102
898	friendWith	1033
815	friendWith	1895
302	friendWith	1379
172	createdTag	2118
412	friendWith	162
666	friendWith	78
1662	createdTag	12463
514	friendWith	413
1060	createdTag	2176
66	createdTag	2995
1245	createdTag	2181
2059	friendWith	749
1742	friendWith	793
1759	createdTag	2125
699	createdTag	2292
1296	friendWith	2060
339	friendWith	150
481	friendWith	1491
405	createdTag	2338
297	createdTag	4709
370	createdTag	2179
1230	createdTag	10095
2066	createdTag	2928
725	createdTag	2284
403	createdTag	2454
502	friendWith	621
862	friendWith	942
1789	createdTag	2396
1060	createdTag	2202
1280	friendWith	940
1253	friendWith	930
2069	createdTag	2830
108	friendWith	1543
1136	friendWith	885
439	createdTag	5658
1354	friendWith	300
1666	friendWith	380
800	friendWith	1196
1402	createdTag	2175
545	friendWith	1109
1156	friendWith	142
756	createdTag	2179
470	friendWith	941
1856	friendWith	1562
403	createdTag	2190
48	friendWith	58
778	friendWith	1215
1503	friendWith	236
864	friendWith	1124
